cnt,msgCnt,gpsSecond,latitude,longitude,elevation,latError,lonError,speedMS2,speedMPH,heading,fwdAccel,latAccess,vertAccel,yawRate
2129,81,2060,40.72570844,-74.53496727,46.8,0.05,0.05,0,24.011,269.8,-0.07,-0.04,0.06,-1.96
2130,82,2280,40.72570836,-74.53498446,46.8,0.05,0.05,0,24.55,269.68,0.06,-0.15,0.13,-1.96
2131,83,2420,40.7257083,-74.53499644,46.9,0.05,0.05,0,24.963,269.59,-0.13,0.08,0.13,-1.94
2132,84,2640,40.72570817,-74.53501427,46.9,0.05,0.05,0,25.519,269.44,0.05,0.09,-0.07,-1.94
2133,85,2780,40.7257081,-74.53502694,46.9,0.05,0.05,0,26.008,269.37,0.05,0.09,-0.07,-1.98
2134,86,2930,40.72570802,-74.53503956,46.9,0.05,0.05,0,26.443,269.3,-0.04,-0.02,0,-2.06
2135,87,3070,40.72570784,-74.53505165,46.9,0.05,0.05,0,26.788,269.21,0.09,0.02,0.05,-1.87
2136,88,3220,40.72570772,-74.53506458,47,0.05,0.05,0,27.15,269.13,-0.01,-0.06,0.13,-1.87
2137,89,3360,40.72570759,-74.53507778,47,0.05,0.05,0,27.538,269.09,-0.01,-0.06,0.13,-1.9
2138,90,3500,40.72570746,-74.53509158,47,0.05,0.05,0,28.068,269.12,0,0.1,0.09,-1.81
2139,91,3650,40.72570773,-74.53510652,46.9,0.05,0.05,0,28.616,269.18,0,-0.01,-0.15,-1.81
2140,92,3790,40.72570759,-74.53512029,46.9,0.05,0.05,0,29.073,269.22,0,-0.01,-0.15,-2.03
2141,93,3940,40.72570743,-74.53513441,46.9,0.05,0.05,0,29.515,269.24,-0.12,0.13,-0.01,-1.93
2142,94,4080,40.7257073,-74.53514845,46.9,0.05,0.05,0,29.886,269.22,0,0.12,-0.03,-1.93
2143,95,4220,40.72570717,-74.53516239,46.9,0.05,0.05,0,30.198,269.2,0.06,-0.31,-0.11,-2
2144,96,4370,40.72570701,-74.53517692,46.9,0.05,0.05,0,30.659,269.22,-0.15,0.17,0,-1.84
2145,97,4510,40.72570685,-74.53519153,46.9,0.05,0.05,0,31.051,269.24,0.01,-0.04,0.03,-1.89
2146,98,4730,40.72570697,-74.53521505,46.9,0.05,0.05,0,31.738,269.31,0.01,-0.04,0.03,-1.81
2147,99,4870,40.72570699,-74.53523033,46.9,0.05,0.05,0,32.017,269.4,-0.05,0.6,-0.04,-1.62
2148,100,5020,40.72570691,-74.53524567,46.9,0.05,0.05,0,32.244,269.47,0.46,-0.81,0.66,-1.78
2149,101,5230,40.72570681,-74.53526877,46.9,0.05,0.05,0,32.584,269.67,0.34,0.13,0.24,-1.77
2150,102,5380,40.72570675,-74.53528441,46.9,0.05,0.05,0,33.004,269.81,0.12,0.08,-0.11,-1.94
2151,103,5590,40.72570669,-74.53530788,46.9,0.05,0.05,0,33.587,269.81,-0.02,-0.12,0.06,-1.94
2152,104,5740,40.72570671,-74.53532395,46.9,0.05,0.05,0,33.841,269.76,0.26,-0.3,0.47,-1.73
2153,105,5950,40.72570676,-74.53534776,46.9,0.05,0.05,0,34.119,269.7,-0.07,-0.04,0.08,-1.72
2154,106,6170,40.7257067,-74.53537202,46.9,0.05,0.05,0,34.46,269.68,0.27,-0.19,0.4,-1.7
2155,107,6380,40.72570664,-74.53539646,46.9,0.05,0.05,0,34.686,269.7,0.14,0.29,0.1,-1.83
2156,108,6600,40.72570667,-74.53542119,46.9,0.05,0.05,0,34.965,269.78,0.05,-0.12,0.08,-1.61
2157,109,6820,40.72570658,-74.53544602,46.9,0.05,0.05,0,35.059,269.85,-0.07,0.03,0.14,-1.57
2158,110,7030,40.72570681,-74.53547053,46.8,0.05,0.05,0,35.184,270.09,-0.07,0.03,0.14,-1.25
2159,111,7250,40.72570703,-74.53549525,46.8,0.05,0.05,0,35.053,270.25,0.13,0.19,0.34,-1.29
2160,112,7460,40.72570723,-74.53551986,46.7,0.05,0.05,0,34.744,270.4,0,-0.18,0.19,-1.62
2161,113,7680,40.72570748,-74.53554422,46.7,0.05,0.05,0,34.335,270.54,-0.01,0.31,0.11,-1.16
2162,114,7900,40.72570778,-74.53556837,46.7,0.05,0.05,0,33.932,270.7,0.02,-0.01,0.21,-1.45
2163,115,8110,40.72570808,-74.53559233,46.6,0.05,0.05,0,33.652,270.82,-0.11,-0.1,0.06,-1.14
2164,116,8330,40.72570836,-74.53561603,46.6,0.05,0.05,0,33.287,271.05,-0.02,0.2,-0.01,-1.22
2165,117,8540,40.72570872,-74.53563953,46.5,0.05,0.05,0,33.03,271.5,0.14,0.2,-0.01,-1.19
2166,118,8760,40.72570929,-74.53566288,46.5,0.05,0.05,0,32.891,272.14,-0.13,0.17,-0.21,-1.14
2167,119,8980,40.72571002,-74.53568607,46.5,0.05,0.05,0,32.655,272.87,0.01,0.35,-0.05,-1.23
2168,120,9190,40.72571453,-74.53571203,45.2,0.05,0.05,0,32.443,273.64,0.04,0.16,-0.03,-1.25
2169,121,9410,40.7257158,-74.53573478,45.1,0.05,0.05,0,32.16,274.41,0.04,0.16,-0.03,-1.2
2170,122,9620,40.72571725,-74.53575741,45.1,0.05,0.05,0,31.902,275.21,-0.11,-0.09,-0.09,-1.26
2171,123,9840,40.72571905,-74.53577989,45,0.05,0.05,0,31.803,275.94,0.09,0.1,0.09,-1.34
2172,124,10060,40.72572102,-74.53580207,45,0.05,0.05,0,31.522,276.58,0.04,-0.24,0.11,-1.47
2173,125,10270,40.72572298,-74.5358241,45,0.05,0.05,0,31.19,276.71,-0.14,-0.41,0.11,-1.47
2174,126,10490,40.72572496,-74.53584599,44.9,0.05,0.05,0,30.975,276.6,0.3,-0.46,0.01,-1.86
2175,127,10700,40.72572688,-74.5358677,44.9,0.05,0.05,0,30.683,276.33,0.2,-0.32,0.11,-1.49
2176,0,10920,40.72572868,-74.53588927,44.8,0.05,0.05,0,30.491,275.98,0.03,-0.35,0.21,-1.74
2177,1,11210,40.72573073,-74.53591769,44.8,0.05,0.05,0,30.1,275.3,0.1,-0.18,0.36,0.25
2178,2,11500,40.72573266,-74.53594553,44.7,0.05,0.05,0,28.901,274.36,0.28,0.31,0.78,0.01
2179,3,11710,40.7257337,-74.5359655,44.7,0.05,0.05,0,27.773,273.7,-0.13,0.02,1.07,0.2
2180,4,11930,40.72573463,-74.53598456,44.6,0.05,0.05,0,26.411,273.19,0.13,0.43,1.13,0.38
2181,5,12140,40.72573538,-74.53600271,44.6,0.05,0.05,0,24.986,272.89,0.09,0.34,0.88,0.27
2182,6,12360,40.72573603,-74.53601975,44.6,0.05,0.05,0,23.376,272.61,0.09,0.34,0.88,0.59
2183,7,12580,40.72573652,-74.53603551,44.6,0.05,0.05,0,21.264,272.39,0.1,0.89,1.66,0.59
2184,8,12790,40.72573696,-74.53604958,44.6,0.05,0.05,0,18.594,272.25,0.14,0.62,1.99,0.63
2185,9,13010,40.72573733,-74.53606184,44.6,0.05,0.05,0,16.066,272.18,0.18,0.74,1.85,0.61
2186,10,13300,40.7257378,-74.5360752,44.6,0.05,0.05,0,12.788,272.1,0.13,0.44,1.17,0.53
2187,11,13510,40.72573804,-74.53608287,44.6,0.05,0.05,0,10.393,272.07,0,0.26,0.62,0.55
2188,12,13730,40.72573825,-74.53608893,44.6,0.05,0.05,0,8.081,272.04,0.01,0.16,0.24,0.38
2189,13,13940,40.72573831,-74.53609349,44.6,0.05,0.05,0,5.89,272.02,-0.33,-0.46,-1.89,-1.98
2190,14,14230,40.72573842,-74.53609771,44.6,0.05,0.05,0,5.671,271.99,-0.32,-0.62,-2.78,-1.94
2191,15,14520,40.72573851,-74.53610241,44.6,0.05,0.05,0,6.126,271.97,-0.46,-0.83,-3.62,-2.18
2192,16,14740,40.72573872,-74.53610644,44.6,0.05,0.05,0,7.321,272.03,-0.5,-1.2,-4.89,-2.11
2193,17,15020,40.725739,-74.53611395,44.6,0.05,0.05,0,10.264,272.31,-0.62,-0.95,-4.26,-2.21
2194,18,15310,40.72573949,-74.53612439,44.6,0.05,0.05,0,12.87,272.81,-0.22,-0.87,-3.54,-2.11
2195,19,15600,40.72573997,-74.5361374,44.6,0.05,0.05,0,15.167,273.34,-0.3,-0.52,-2.22,-2.13
2196,20,15890,40.72574089,-74.53615231,44.6,0.05,0.05,0,17.236,273.88,0.5,-0.31,-1.1,-2.08
2197,21,16180,40.7257418,-74.53616941,44.6,0.05,0.05,0,19.047,274.42,0.39,-0.08,-1.1,-2.03
2198,22,16460,40.72574319,-74.53618814,44.5,0.05,0.05,0,21.221,274.85,-0.16,-0.2,-0.57,-2.13
2199,23,16750,40.72574468,-74.53620879,44.6,0.05,0.05,0,22.749,275.24,-0.29,-0.5,-0.76,-2.2
2200,24,17040,40.72574623,-74.53623109,44.6,0.05,0.05,0,24.556,274.96,-0.34,-0.71,-0.24,-2.18
2201,25,17330,40.72574777,-74.53625477,44.6,0.05,0.05,0,25.779,274.39,0.61,0.07,-0.14,-2.09
2202,26,17620,40.72574929,-74.53627966,44.6,0.05,0.05,0,26.882,273.75,0.54,-0.71,-0.35,-2.26
2203,27,17900,40.72575061,-74.5363059,44.6,0.05,0.05,0,28.679,273.17,-0.27,-0.22,0.21,-2.06
2204,28,18190,40.72575168,-74.5363334,44.6,0.05,0.05,0,29.758,272.46,0.12,-0.3,0.88,-2.23
2205,29,18480,40.72575259,-74.53636208,44.7,0.05,0.05,0,30.728,271.86,0.29,-0.08,-0.48,-2.1
2206,30,18770,40.72575343,-74.53639176,44.7,0.05,0.05,0,32.07,271.62,0.25,0.2,0.39,-2.04
2207,31,19060,40.72575409,-74.53642257,44.7,0.05,0.05,0,33.04,271.36,0.21,-0.19,0.06,-2.08
2208,32,19420,40.72575492,-74.53646241,44.8,0.05,0.05,0,34.526,271.19,-0.18,0.23,0.37,-2.11
2209,33,19700,40.7257555,-74.53649522,44.8,0.05,0.05,0,35.022,271.05,-0.17,-0.02,0.83,-2.31
2210,34,19990,40.72575598,-74.53652821,44.9,0.05,0.05,0,35.012,270.78,0.2,-0.24,0.85,-2.15
2211,35,20280,40.7257562,-74.53656098,44.9,0.05,0.05,0,34.62,270.32,0.38,0.12,0.63,-1.54
2212,36,20570,40.72575626,-74.53659365,45,0.05,0.05,0,35.151,269.9,-0.54,0.53,1.05,-2.68
2213,37,20860,40.72575617,-74.53662662,45.1,0.05,0.05,0,34.602,269.43,-0.7,-0.64,-1.2,-2.01
2214,38,21140,40.72575577,-74.53666055,45.1,0.05,0.05,0,35.779,268.75,0.05,-0.54,-0.49,-2.13
2215,39,21500,40.72575469,-74.53670386,45.2,0.05,0.05,0,37.293,268.02,0.06,-0.42,0.07,-2.4
2216,40,21790,40.72575353,-74.53673931,45.3,0.05,0.05,0,38.119,267.51,-0.04,-0.04,-0.13,-2.11
2217,41,22080,40.72575216,-74.53677552,45.4,0.05,0.05,0,38.676,267.04,-0.29,-0.34,-0.61,-2.17
2218,42,22370,40.7257506,-74.53681273,45.5,0.05,0.05,0,39.408,266.75,0.21,-0.19,-0.12,-2.2
2219,43,22660,40.72574901,-74.53685048,45.6,0.05,0.05,0,40.306,266.43,-0.24,0,-0.06,-2.13
2220,44,22940,40.72574709,-74.5368889,45.7,0.05,0.05,0,41.238,266.07,0.57,-0.71,0.02,-2.44
2221,45,23230,40.72574486,-74.53692761,45.8,0.05,0.05,0,41.399,265.52,-0.1,0.6,0.48,-1.53
2222,46,23520,40.72574232,-74.53696695,45.9,0.05,0.05,0,41.694,265.21,-0.3,0.04,-0.16,-2.1
2223,47,23810,40.72573985,-74.53700651,46.1,0.05,0.05,0,42.004,264.93,0.23,0.51,1.2,-1.82
2224,48,24100,40.72573708,-74.53704615,46.3,0.05,0.05,0,42.056,264.69,0.13,-0.23,0.6,-2.11
2225,49,24380,40.72573432,-74.53708572,46.4,0.05,0.05,0,41.941,264.55,0.25,0.52,0.62,-1.87
2226,50,24600,40.72573216,-74.53711543,46.6,0.05,0.05,0,41.964,264.46,-0.28,-0.13,0.44,-2.12
2227,51,24890,40.72572929,-74.53715509,46.8,0.05,0.05,0,42.07,264.28,0.01,0.69,0.62,-1.76
2228,52,25180,40.72572621,-74.53719449,47,0.05,0.05,0,42.054,264.16,0.1,0.42,0.63,-2.02
2229,53,25460,40.72572303,-74.53723399,47.1,0.05,0.05,0,41.869,263.99,-0.07,-0.18,0.33,-1.76
